+-----+-----------------------------+------------------------------------------------------------------------------------------------------+----------+----------------------+------------------------------------------------------------------------------------------+-------+----------+-------+-------------+-----------+-----------+-----------+
| id  | course                      | course_desc                                                                                          | campus   | unit                 | unit_desc                                                                                | hours | semester | room  | lecturer    | room_lock | day_lock  | time_lock |
| 157 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H17135               | Software Development: Object Oriented Programming                                        |     4 | 1        | XY47  | VPG         | 0         | 0         | 0         |
| 158 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H17235               | Systems Development: Object Oriented Analysis and Design                                 |     4 | 1        | XY47  | VPG         | 0         | 0         | 0         |
| 159 | HDCSD_BF217B+TAPSD_BF217A   | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H48W35               | Computing: Software Development: Graded Unit 2                                           |     4 | 2        | XY47  | Neymar9     | 0         | 0         | 0         |
| 160 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | HL9X35               | Software Development: Object Oriented Programming - Advanced Concepts                    |     2 | 1        | XY47  | VPG         | 0         | 0         | 0         |
| 161 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | HL9W35               | Software Development: Web Development Advanced Web Scripting Concepts                    |     1 | 1        | A     | Neymar9     | 0         | 0         | 0         |
| 162 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | HL9W35               | Software Development: Web Development Advanced Web Scripting Concepts                    |     1 | 2        | A     | Neymar9     | 0         | 0         | 0         |
| 163 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | HL9V35               | Software Development: Programming Paradigms                                              |     2 | 1        | V     | Ronal       | 0         | 0         | 0         |
| 164 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | HL9T35               | Software Development: Data Structures and Performance                                    |     2 | 2        | V     | Ronal       | 0         | 0         | 0         |
| 166 | TAPSS_BF117A                |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17334               | Developing Software: Introduction                                                        |     2 | 1        | A     | Maradona    | 0         | 0         | 0         |
| 167 | TAPSS_BF117A                |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17534               | Computer Systems Fundamentals                                                            |     2 | 1        | A     | Zidane      | 0         | 0         | 0         |
