+-----+-----------------+------------------------------------------------------------------------------------------------------+----------+----------------------+-----------------------------------------------------------------------+-------+----------+--------+----------+-----------+-----------+-----------+
| id  | course          | course_desc                                                                                          | campus   | unit                 | unit_desc                                                             | hours | semester | room   | lecturer | room_lock | day_lock  | time_lock |
| 308 | TAPSM6_BF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GF11               | Numeracy                                                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 309 | TAPSM6_BF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GF12               | Numeracy                                                              |     2 | 2        | A      | 0        | 0         | 0         | 0         |
| 324 | 0               | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 326 | TAPSM6_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GB11               | Communication                                                         |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 327 | TAPSM6_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GB12               | Communication                                                         |     2 | 0        | A      | 0        | 0         | 0         | 0         |
| 328 | TAPSM6_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GC12               | Information and Communication Technology                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 329 | TAPSM6_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GD12               | Problem Solving                                                       |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 330 | TAPSM6_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GF11               | Numeracy                                                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 331 | TAPSM6_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GF12               | Numeracy                                                              |     2 | 0        | A      | 0        | 0         | 0         | 0         |
| 346 | 0               | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 348 | TAPSM6_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | WESTWING | F3GB11               | Communication                                                         |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 349 | TAPSM6_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | WESTWING | F3GB12               | Communication                                                         |     2 | 1        | A      | 0        | 0         | 0         | 0         |
| 350 | TAPSM6_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | WESTWING | F3GC12               | Information and Communication Technology                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 351 | TAPSM6_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | WESTWING | F3GD12               | Problem Solving                                                       |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 352 | TAPSM6_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | WESTWING | F3GF11               | Numeracy                                                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 353 | TAPSM6_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | WESTWING | F3GF12               | Numeracy                                                              |     2 | 2        | A      | 0        | 0         | 0         | 0         |
| 368 | 0               | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 370 | TAPSM6_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | WESTWING | F3GB11               | Communication                                                         |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 371 | TAPSM6_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | WESTWING | F3GB12               | Communication                                                         |     2 | 1        | A      | 0        | 0         | 0         | 0         |
| 372 | TAPSM6_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | WESTWING | F3GC12               | Information and Communication Technology                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 373 | TAPSM6_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | WESTWING | F3GD12               | Problem Solving                                                       |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
